2025-10-01T20:30:48:  INFO  Accepting connections at http://localhost:3000
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM ::1 GET /assets/input-BhAiCFLW.js
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM 127.0.0.1 GET /assets/message-square-DEBttBjG.js
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM 127.0.0.1 Returned 304 in 0 ms
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM ::1 GET /assets/log-out-DaWXnZZH.js
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM 127.0.0.1 GET /logo.png
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM ::1 GET /assets/graduation-cap-RzZPLjzq.js
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM ::1 Returned 304 in 2 ms
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM 127.0.0.1 GET /logo.png
2025-10-01T20:45:35:  HTTP  10/1/2025 8:45:35 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 GET /assets/courses-page-D7t9v1Pk.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 GET /assets/table-CBqE1inG.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 GET /assets/alert-dialog-CwW6UbOx.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 GET /assets/useQuery-CEcCEN2V.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 Returned 304 in 0 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 GET /assets/course-formatters-BWljmGn7.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 Returned 304 in 0 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 GET /assets/useMutation-DJkmBSPT.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 GET /assets/search-DNB6-BMC.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 GET /assets/square-pen-CpDMz_5m.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 GET /assets/chevron-left-Q8vXx1w3.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 GET /assets/eye-BVbueOnY.js
2025-10-01T20:45:38:  HTTP  10/1/2025 8:45:38 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM 127.0.0.1 GET /admin/cursos
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM 127.0.0.1 Returned 200 in 2 ms
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM ::1 GET /assets/index-kAAbbdin.js
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM 127.0.0.1 GET /assets/react-vendor-C7_2p32o.js
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM ::1 GET /assets/ui-vendor-CkcluCKQ.js
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM 127.0.0.1 GET /assets/index-BUv0K0Zk.css
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM 127.0.0.1 Returned 304 in 0 ms
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM ::1 GET /assets/routes-CeyoVXsq.js
2025-10-01T20:45:42:  HTTP  10/1/2025 8:45:42 PM ::1 Returned 304 in 2 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/courses-page-D7t9v1Pk.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/input-BhAiCFLW.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 2 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 2 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/select-DFC75OAH.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/card-BTyHLuru.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/alert-dialog-CwW6UbOx.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/table-CBqE1inG.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/useQuery-CEcCEN2V.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 2 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/course-formatters-BWljmGn7.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 2 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/useMutation-DJkmBSPT.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/search-DNB6-BMC.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/eye-BVbueOnY.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/square-pen-CpDMz_5m.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/chevron-left-Q8vXx1w3.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/admin-sidebar-BYutwYnK.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/skeleton-BaA_z8rp.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/index-91jSTSfl.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/avatar-DwrOi-rs.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/download-BwCj1-wp.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 2 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/layout-dashboard-BtkXUZvE.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/library-DpPOhHna.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /assets/log-out-DaWXnZZH.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /assets/message-square-DEBttBjG.js
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 GET /logo.png
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 GET /logo.png
2025-10-01T20:45:43:  HTTP  10/1/2025 8:45:43 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:46:  HTTP  10/1/2025 8:45:46 PM 127.0.0.1 GET /assets/ready-papers-page-C2Px_lKf.js
2025-10-01T20:45:46:  HTTP  10/1/2025 8:45:46 PM 127.0.0.1 Returned 200 in 2 ms
2025-10-01T20:45:46:  HTTP  10/1/2025 8:45:46 PM ::1 GET /assets/paper-formatters-RX6b2E5u.js
2025-10-01T20:45:46:  HTTP  10/1/2025 8:45:46 PM ::1 GET /assets/mock-ready-papers-rPm9gbEh.js
2025-10-01T20:45:46:  HTTP  10/1/2025 8:45:46 PM ::1 Returned 200 in 3 ms
2025-10-01T20:45:46:  HTTP  10/1/2025 8:45:46 PM ::1 Returned 200 in 2 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /admin/ready-papers
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 200 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/index-kAAbbdin.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/react-vendor-C7_2p32o.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/index-BUv0K0Zk.css
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/ui-vendor-CkcluCKQ.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/routes-CeyoVXsq.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/alert-dialog-CwW6UbOx.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/ready-papers-page-C2Px_lKf.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/card-BTyHLuru.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/select-DFC75OAH.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 2 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/input-BhAiCFLW.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/table-CBqE1inG.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/mock-ready-papers-rPm9gbEh.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/paper-formatters-RX6b2E5u.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/search-DNB6-BMC.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 2 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/chevron-left-Q8vXx1w3.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/square-pen-CpDMz_5m.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/eye-BVbueOnY.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 0 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/skeleton-BaA_z8rp.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/admin-sidebar-BYutwYnK.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 7 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 7 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/index-91jSTSfl.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/avatar-DwrOi-rs.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/download-BwCj1-wp.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/layout-dashboard-BtkXUZvE.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /assets/library-DpPOhHna.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/message-square-DEBttBjG.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /logo.png
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 GET /assets/log-out-DaWXnZZH.js
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 2 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 GET /logo.png
2025-10-01T20:45:50:  HTTP  10/1/2025 8:45:50 PM ::1 Returned 304 in 1 ms
2025-10-01T20:45:58:  HTTP  10/1/2025 8:45:58 PM 127.0.0.1 GET /assets/free-papers-page-BYUhP8QU.js
2025-10-01T20:45:58:  HTTP  10/1/2025 8:45:58 PM 127.0.0.1 Returned 200 in 2 ms
2025-10-01T20:45:58:  HTTP  10/1/2025 8:45:58 PM ::1 GET /assets/funnel-syEjauc_.js
2025-10-01T20:45:58:  HTTP  10/1/2025 8:45:58 PM 127.0.0.1 GET /assets/use-api-CBGjYcbJ.js
2025-10-01T20:45:58:  HTTP  10/1/2025 8:45:58 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:45:58:  HTTP  10/1/2025 8:45:58 PM ::1 Returned 200 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /admin/free-papers
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 200 in 2 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/index-kAAbbdin.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/react-vendor-C7_2p32o.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 0 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/index-BUv0K0Zk.css
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/ui-vendor-CkcluCKQ.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 0 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/routes-CeyoVXsq.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/alert-dialog-CwW6UbOx.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/card-BTyHLuru.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 2 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 3 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/input-BhAiCFLW.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/free-papers-page-BYUhP8QU.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/select-DFC75OAH.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/table-CBqE1inG.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/use-api-CBGjYcbJ.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 0 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/paper-formatters-RX6b2E5u.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/funnel-syEjauc_.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/square-pen-CpDMz_5m.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/search-DNB6-BMC.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/eye-BVbueOnY.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/admin-sidebar-BYutwYnK.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/chevron-left-Q8vXx1w3.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/skeleton-BaA_z8rp.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/avatar-DwrOi-rs.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/layout-dashboard-BtkXUZvE.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/index-91jSTSfl.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 2 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/download-BwCj1-wp.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /assets/library-DpPOhHna.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/message-square-DEBttBjG.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 GET /assets/log-out-DaWXnZZH.js
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 GET /logo.png
2025-10-01T20:46:02:  HTTP  10/1/2025 8:46:02 PM ::1 Returned 304 in 0 ms
2025-10-01T20:46:03:  HTTP  10/1/2025 8:46:03 PM ::1 GET /logo.png
2025-10-01T20:46:03:  HTTP  10/1/2025 8:46:03 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM 127.0.0.1 GET /assets/admin-custom-papers-NjVDyNYx.js
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM 127.0.0.1 Returned 200 in 2 ms
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM 127.0.0.1 GET /assets/custom-papers-MfilSm4k.js
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM 127.0.0.1 Returned 200 in 2 ms
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM ::1 GET /assets/format-BCSB3i9n.js
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM 127.0.0.1 GET /assets/useQuery-CEcCEN2V.js
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM ::1 GET /assets/clock-DyvZwz8O.js
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM 127.0.0.1 GET /assets/dollar-sign-COmucXgA.js
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM ::1 Returned 200 in 5 ms
2025-10-01T20:46:05:  HTTP  10/1/2025 8:46:05 PM 127.0.0.1 Returned 304 in 1 ms
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM ::1 GET /admin/custom-papers
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM ::1 Returned 200 in 1 ms
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM ::1 GET /assets/react-vendor-C7_2p32o.js
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM 127.0.0.1 GET /assets/index-kAAbbdin.js
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM ::1 GET /assets/index-BUv0K0Zk.css
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM 127.0.0.1 Returned 304 in 2 ms
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM ::1 Returned 304 in 1 ms
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM 127.0.0.1 GET /assets/ui-vendor-CkcluCKQ.js
2025-10-01T20:46:11:  HTTP  10/1/2025 8:46:11 PM 127.0.0.1 Returned 304 in 2 ms
